"_time","sum(counts)","_span"
1614571200,7870257,600
1614571800,7539483,600
1614572400,7325929,600
1614573000,7313389,600
1614573600,6789827,600
1614574200,6822486,600
1614574800,7180935,600
1614575400,7173543,600
1614576000,7218857,600
1614576600,7293526,600
1614577200,7305547,600
1614577800,7245641,600
1614578400,7445559,600
1614579000,7395437,600
1614579600,9299644,600
1614580200,7699962,600
1614580800,6958752,600
1614581400,7235768,600
1614582000,7326387,600
1614582600,7462759,600
1614583200,7435255,600
1614583800,7295695,600
1614584400,8722464,600
1614585000,7225397,600
1614585600,7222214,600
1614586200,9396639,600
1614586800,7957881,600
1614587400,6935453,600
1614588000,6597800,600
1614588600,6188288,600
1614589200,6450001,600
1614589800,6310607,600
1614590400,6099847,600
1614591000,6013051,600
1614591600,5847900,600
1614592200,5760826,600
1614592800,5810959,600
1614593400,5807132,600
1614594000,5484815,600
1614594600,4833417,600
1614595200,5005676,600
1614595800,3849693,600
1614596400,4051053,600
1614597000,5107484,600
1614597600,4255140,600
1614598200,3677769,600
1614598800,4337870,600
1614599400,4480074,600
1614600000,4517693,600
1614600600,4480322,600
1614601200,4770252,600
1614601800,4587376,600
1614602400,4175792,600
1614603000,4590252,600
1614603600,4720693,600
1614604200,4781280,600
1614604800,4780646,600
1614605400,4717198,600
1614606000,4477367,600
1614606600,4743213,600
1614607200,4485371,600
1614607800,4512687,600
1614608400,6578327,600
1614609000,4358352,600
1614609600,4301952,600
1614610200,4129188,600
1614610800,4415253,600
1614611400,4604581,600
1614612000,4588750,600
1614612600,4301686,600
1614613200,4251826,600
1614613800,4040653,600
1614614400,4160731,600
1614615000,4051734,600
1614615600,4154889,600
1614616200,4133360,600
1614616800,3738921,600
1614617400,3828054,600
1614618000,4239437,600
1614618600,6547911,600
1614619200,4245688,600
1614619800,3990309,600
1614620400,3814882,600
1614621000,4555609,600
1614621600,4132079,600
1614622200,4053801,600
1614622800,4038560,600
1614623400,4180561,600
1614624000,3961172,600
1614624600,3935262,600
1614625200,4019187,600
1614625800,4239523,600
1614626400,4019103,600
1614627000,4115099,600
1614627600,3960353,600
1614628200,4155349,600
1614628800,3908962,600
1614629400,3959189,600
1614630000,3920186,600
1614630600,3856715,600
1614631200,3813585,600
1614631800,4479576,600
1614632400,5290130,600
1614633000,4461668,600
1614633600,3902663,600
1614634200,3956688,600
1614634800,3935480,600
1614635400,4100501,600
1614636000,3789138,600
1614636600,4047000,600
1614637200,3953846,600
1614637800,4142470,600
1614638400,4241452,600
1614639000,4218268,600
1614639600,4486831,600
1614640200,4830876,600
1614640800,5208433,600
1614641400,5527320,600
1614642000,5619014,600
1614642600,5493059,600
1614643200,5882582,600
1614643800,5838140,600
1614644400,6154779,600
1614645000,6236225,600
1614645600,6228427,600
1614646200,6014483,600
1614646800,6077583,600
1614647400,6807820,600
1614648000,6283512,600
1614648600,6102923,600
1614649200,6154397,600
1614649800,6383097,600
1614650400,5932176,600
1614651000,6211356,600
1614651600,6300319,600
1614652200,6790994,600
1614652800,7079497,600
1614653400,6360821,600
1614654000,8399322,600
1614654600,7863905,600
1614655200,7745916,600
1614655800,8024822,600
1614656400,7649083,600
1614657000,7700295,600
1614657600,10184753,600
1614658200,7537528,600
1614658800,7806011,600
1614659400,7022432,600
1614660000,7307930,600
1614660600,6827574,600
1614661200,6885769,600
1614661800,7197575,600
1614662400,7322966,600
1614663000,7302104,600
1614663600,7325452,600
1614664200,7315423,600
1614664800,7290357,600
1614665400,7397101,600
1614666000,7439029,600
1614666600,7356018,600
1614667200,7463213,600
1614667800,7183964,600
1614668400,7128451,600
1614669000,7420478,600
1614669600,7208652,600
1614670200,7155791,600
1614670800,7270661,600
1614671400,7211653,600
1614672000,7362356,600
1614672600,7365991,600
1614673200,8673372,600
1614673800,6768702,600
1614674400,6673072,600
1614675000,6350053,600
1614675600,6318744,600
1614676200,6133788,600
1614676800,6197038,600
1614677400,6094100,600
1614678000,6089977,600
1614678600,6429269,600
1614679200,6039682,600
1614679800,6822769,600
1614680400,5334814,600
1614681000,5206431,600
1614681600,4948806,600
1614682200,4887683,600
1614682800,4913644,600
1614683400,6640125,600
1614684000,4812207,600
1614684600,5805712,600
1614685200,4466828,600
1614685800,3900004,600
1614686400,4351934,600
1614687000,4285279,600
1614687600,4438398,600
1614688200,4223423,600
1614688800,4107255,600
1614689400,4128484,600
1614690000,5346204,600
1614690600,4284684,600
1614691200,4610155,600
1614691800,4521513,600
1614692400,4507407,600
1614693000,4379783,600
1614693600,4270961,600
1614694200,4539694,600
1614694800,4417035,600
1614695400,4232304,600
1614696000,6413203,600
1614696600,3886931,600
1614697200,4248643,600
1614697800,4538957,600
1614698400,4326311,600
1614699000,4256860,600
1614699600,4042945,600
1614700200,4040739,600
1614700800,4008469,600
1614701400,4058290,600
1614702000,4043374,600
1614702600,3836065,600
1614703200,3952239,600
1614703800,3982956,600
1614704400,3906212,600
1614705000,3822537,600
1614705600,3793974,600
1614706200,3820975,600
1614706800,3839914,600
1614707400,3756802,600
1614708000,3783684,600
1614708600,3634277,600
1614709200,3827215,600
1614709800,5747767,600
1614710400,3859854,600
1614711000,3627978,600
1614711600,3501115,600
1614712200,3727178,600
1614712800,3818715,600
1614713400,3817921,600
1614714000,4276394,600
1614714600,3976359,600
1614715200,3621777,600
1614715800,3647700,600
1614716400,3660061,600
1614717000,3894660,600
1614717600,3768638,600
1614718200,3607839,600
1614718800,3501550,600
1614719400,3628987,600
1614720000,3583300,600
1614720600,3504015,600
1614721200,3592564,600
1614721800,3599322,600
1614722400,3698022,600
1614723000,3804348,600
1614723600,5186894,600
1614724200,4515115,600
1614724800,4025472,600
1614725400,3882682,600
1614726000,4999834,600
1614726600,4297086,600
1614727200,6380524,600
1614727800,5256068,600
1614728400,5252252,600
1614729000,5173629,600
1614729600,5741109,600
1614730200,5803361,600
1614730800,5811029,600
1614731400,5969993,600
1614732000,6016081,600
1614732600,5957488,600
1614733200,5903088,600
1614733800,6112447,600
1614734400,8608978,600
1614735000,6516562,600
1614735600,6544648,600
1614736200,6792599,600
1614736800,8380884,600
1614737400,6982245,600
1614738000,6665462,600
1614738600,6626627,600
1614739200,6615547,600
1614739800,6723940,600
1614740400,6524589,600
1614741000,6696749,600
1614741600,7202044,600
1614742200,7472193,600
1614742800,7208448,600
1614743400,7189633,600
1614744000,7176276,600
1614744600,7044209,600
1614745200,6813782,600
1614745800,8060752,600
1614746400,6895046,600
1614747000,6823918,600
1614747600,6796796,600
1614748200,6583652,600
1614748800,6835578,600
1614749400,7046204,600
1614750000,6878011,600
1614750600,6882047,600
1614751200,6973432,600
1614751800,7090658,600
1614752400,7172066,600
1614753000,7047009,600
1614753600,7668503,600
1614754200,7267782,600
1614754800,7487894,600
1614755400,6833152,600
1614756000,6666456,600
1614756600,7026862,600
1614757200,7007444,600
1614757800,6768832,600
1614758400,6292372,600
1614759000,6320081,600
1614759600,6386491,600
1614760200,6281811,600
1614760800,6419541,600
1614761400,8410425,600
1614762000,6168206,600
1614762600,5810444,600
1614763200,6947420,600
1614763800,5901736,600
1614764400,5418659,600
1614765000,4667299,600
1614765600,4610644,600
1614766200,4505495,600
1614766800,4750342,600
1614767400,4971667,600
1614768000,4653821,600
1614768600,4712487,600
1614769200,4560730,600
1614769800,4136020,600
1614770400,4003345,600
1614771000,3738640,600
1614771600,3619126,600
1614772200,3830040,600
1614772800,3858414,600
1614773400,6127594,600
1614774000,3912546,600
1614774600,3633161,600
1614775200,5388108,600
1614775800,4398692,600
1614776400,4444462,600
1614777000,4009601,600
1614777600,4250564,600
1614778200,4194493,600
1614778800,5510988,600
1614779400,4146447,600
1614780000,4184131,600
1614780600,4267883,600
1614781200,4298731,600
1614781800,4382030,600
1614782400,4189078,600
1614783000,4376809,600
1614783600,2573617,600
1614784200,3532375,600
1614784800,2355798,600
1614785400,2416253,600
1614786000,2400919,600
1614786600,2378333,600
1614787200,2460552,600
1614787800,2368858,600
1614788400,2345254,600
1614789000,2282295,600
1614789600,2344915,600
1614790200,2218354,600
1614790800,2234712,600
1614791400,2276441,600
1614792000,2316345,600
1614792600,2365300,600
1614793200,2239144,600
1614793800,2254447,600
1614794400,2283013,600
1614795000,2196837,600
1614795600,2156912,600
1614796200,2354852,600
1614796800,2248521,600
1614797400,2216820,600
1614798000,2154368,600
1614798600,2047509,600
1614799200,2444017,600
1614799800,2108481,600
1614800400,2084681,600
1614801000,2082865,600
1614801600,2323327,600
1614802200,2194585,600
1614802800,2147674,600
1614803400,2126439,600
1614804000,2068176,600
1614804600,2211729,600
1614805200,2193730,600
1614805800,2180945,600
1614806400,2195878,600
1614807000,2838250,600
1614807600,2096000,600
1614808200,2437605,600
1614808800,2094880,600
1614809400,2144423,600
1614810000,2286842,600
1614810600,2163632,600
1614811200,2319591,600
1614811800,2327809,600
1614812400,2471630,600
1614813000,4165830,600
1614813600,2442936,600
1614814200,3031836,600
1614814800,3281396,600
1614815400,3267827,600
1614816000,3404217,600
1614816600,3415477,600
1614817200,3462482,600
1614817800,3357729,600
1614818400,3629990,600
1614819000,3348085,600
1614819600,3597520,600
1614820200,3577304,600
1614820800,3488209,600
1614821400,3315156,600
1614822000,3591049,600
1614822600,3661241,600
1614823200,4277410,600
1614823800,3839521,600
1614824400,3695700,600
1614825000,3661536,600
1614825600,3662413,600
1614826200,3758714,600
1614826800,3780599,600
1614827400,3963211,600
1614828000,3945873,600
1614828600,4264301,600
1614829200,4232143,600
1614829800,4161207,600
1614830400,4318725,600
1614831000,4676020,600
1614831600,4085443,600
1614832200,3934043,600
1614832800,3951384,600
1614833400,3847751,600
1614834000,3953298,600
1614834600,3915211,600
1614835200,3878959,600
1614835800,3712660,600
1614836400,3771417,600
1614837000,3868437,600
1614837600,3814030,600
1614838200,3797640,600
1614838800,3779934,600
1614839400,3830722,600
1614840000,3838684,600
1614840600,3938897,600
1614841200,3937924,600
1614841800,4072962,600
1614842400,3813133,600
1614843000,3655420,600
1614843600,3865447,600
1614844200,3783413,600
1614844800,3758519,600
1614845400,3774424,600
1614846000,4296683,600
1614846600,3685640,600
1614847200,3580795,600
1614847800,3510180,600
1614848400,3375564,600
1614849000,3497367,600
1614849600,3081945,600
1614850200,3194149,600
1614850800,3132501,600
1614851400,4616898,600
1614852000,3161959,600
1614852600,3183406,600
1614853200,3837714,600
1614853800,2946280,600
1614854400,3215762,600
1614855000,2775856,600
1614855600,2759062,600
1614856200,2842031,600
1614856800,2563895,600
1614857400,2600244,600
1614858000,2525588,600
1614858600,2456701,600
1614859200,2601020,600
1614859800,2496961,600
1614860400,2531914,600
1614861000,2628738,600
1614861600,2480885,600
1614862200,2343958,600
1614862800,2353655,600
1614863400,2319547,600
1614864000,2552132,600
1614864600,2545739,600
1614865200,2389451,600
1614865800,2467411,600
1614866400,2486349,600
1614867000,2366857,600
1614867600,2429170,600
1614868200,2330632,600
1614868800,2313653,600
1614869400,2188931,600
1614870000,2198551,600
1614870600,3574969,600
1614871200,2605653,600
1614871800,2314841,600
1614872400,2328858,600
1614873000,2156308,600
1614873600,2370127,600
1614874200,2505917,600
1614874800,2475362,600
1614875400,2397045,600
1614876000,2646809,600
1614876600,2707675,600
1614877200,3176004,600
1614877800,3037072,600
1614878400,2807194,600
1614879000,2637725,600
1614879600,2887370,600
1614880200,2850811,600
1614880800,2844919,600
1614881400,2818572,600
1614882000,2642865,600
1614882600,3061452,600
1614883200,4014840,600
1614883800,2548001,600
1614884400,2449478,600
1614885000,2625263,600
1614885600,2799767,600
1614886200,2589211,600
1614886800,2814400,600
1614887400,2951271,600
1614888000,2893342,600
1614888600,2736058,600
1614889200,2776123,600
1614889800,4243721,600
1614890400,2882473,600
1614891000,2479291,600
1614891600,2350096,600
1614892200,2465704,600
1614892800,2765277,600
1614893400,2513964,600
1614894000,2544616,600
1614894600,2538043,600
1614895200,2748453,600
1614895800,2908318,600
1614896400,2842889,600
1614897000,3026884,600
1614897600,3127483,600
1614898200,3336253,600
1614898800,3652180,600
1614899400,3859997,600
1614900000,3968341,600
1614900600,3785823,600
1614901200,4182809,600
1614901800,4207498,600
1614902400,4147186,600
1614903000,4098640,600
1614903600,3956517,600
1614904200,3667083,600
1614904800,3172595,600
1614905400,3851362,600
1614906000,3612192,600
1614906600,3631054,600
1614907200,3492157,600
1614907800,4133459,600
1614908400,3498739,600
1614909000,3547669,600
1614909600,3689246,600
1614910200,3723928,600
1614910800,3957317,600
1614911400,3795707,600
1614912000,3786654,600
1614912600,3600141,600
1614913200,3577209,600
1614913800,3715766,600
1614914400,3902349,600
1614915000,4444054,600
1614915600,3766832,600
1614916200,3732230,600
1614916800,3929416,600
1614917400,4012410,600
1614918000,3816923,600
1614918600,3888176,600
1614919200,4262439,600
1614919800,3700371,600
1614920400,3694984,600
1614921000,3708188,600
1614921600,3575553,600
1614922200,3696627,600
1614922800,3579513,600
1614923400,3693611,600
1614924000,3958604,600
1614924600,3966091,600
1614925200,3541911,600
1614925800,3499079,600
1614926400,3551192,600
1614927000,3591733,600
1614927600,3450922,600
1614928200,3483084,600
1614928800,4811671,600
1614929400,3493594,600
1614930000,3451084,600
1614930600,3671272,600
1614931200,3450775,600
1614931800,3467179,600
1614932400,3307795,600
1614933000,3264906,600
1614933600,3195066,600
1614934200,3039434,600
1614934800,3001507,600
1614935400,2768413,600
1614936000,3956447,600
1614936600,2774901,600
1614937200,3379159,600
1614937800,2750942,600
1614938400,2873760,600
1614939000,2636915,600
1614939600,2530987,600
1614940200,2541971,600
1614940800,2485896,600
1614941400,2126388,600
1614942000,2119644,600
1614942600,2193179,600
1614943200,2135949,600
1614943800,2220301,600
1614944400,2131238,600
1614945000,2374603,600
1614945600,2383532,600
1614946200,2351241,600
1614946800,2169219,600
1614947400,2229806,600
1614948000,2243423,600
1614948600,2302370,600
1614949200,2267455,600
1614949800,2187508,600
1614950400,2193586,600
1614951000,2242981,600
1614951600,2079992,600
1614952200,3009999,600
1614952800,2147614,600
1614953400,2191508,600
1614954000,2103426,600
1614954600,2524617,600
1614955200,2239505,600
1614955800,2203790,600
1614956400,3989977,600
1614957000,3864479,600
1614957600,3733136,600
1614958200,3638309,600
1614958800,3442865,600
1614959400,3605736,600
1614960000,3792501,600
1614960600,3795090,600
1614961200,3652169,600
1614961800,3549541,600
1614962400,3548354,600
1614963000,3673483,600
1614963600,3745766,600
1614964200,3795778,600
1614964800,3946084,600
1614965400,3685257,600
1614966000,3451979,600
1614966600,3480418,600
1614967200,4567219,600
1614967800,6046832,600
1614968400,3627948,600
1614969000,3584146,600
1614969600,3600665,600
1614970200,3407359,600
1614970800,3454412,600
1614971400,3457276,600
1614972000,3437093,600
1614972600,3627593,600
1614973200,3856386,600
1614973800,3853051,600
1614974400,3421603,600
1614975000,3435720,600
1614975600,3361165,600
1614976200,3186717,600
1614976800,3197661,600
1614977400,3197062,600
1614978000,3172725,600
1614978600,3108166,600
1614979200,4042594,600
1614979800,3479879,600
1614980400,3304740,600
1614981000,3404229,600
1614981600,3396604,600
1614982200,3606956,600
1614982800,3432552,600
1614983400,3337687,600
1614984000,3410245,600
1614984600,3335323,600
1614985200,3480204,600
1614985800,3377439,600
1614986400,3477112,600
1614987000,3588008,600
1614987600,3561686,600
1614988200,4623399,600
1614988800,3565837,600
1614989400,3508376,600
1614990000,3503560,600
1614990600,3608581,600
1614991200,3669948,600
1614991800,3752805,600
1614992400,3691807,600
1614993000,3748441,600
1614993600,3845100,600
1614994200,3634481,600
1614994800,3897509,600
1614995400,2901153,600
1614996000,2658358,600
1614996600,3691568,600
1614997200,3897193,600
1614997800,3887867,600
1614998400,3613291,600
1614999000,3973261,600
1614999600,3590918,600
1615000200,3567381,600
1615000800,3606157,600
1615001400,3547617,600
1615002000,3721093,600
1615002600,3621876,600
1615003200,3679423,600
1615003800,3905389,600
1615004400,3792386,600
1615005000,3767655,600
1615005600,3784297,600
1615006200,6243660,600
1615006800,3529347,600
1615007400,4056174,600
1615008000,4091646,600
1615008600,3178566,600
1615009200,3833789,600
1615009800,3621495,600
1615010400,3723374,600
1615011000,3975596,600
1615011600,3971141,600
1615012200,3921706,600
1615012800,3985180,600
1615013400,3950421,600
1615014000,4164607,600
1615014600,4137071,600
1615015200,4964001,600
1615015800,4761282,600
1615016400,3697191,600
1615017000,3619457,600
1615017600,3913667,600
1615018200,4019124,600
1615018800,3949918,600
1615019400,3911199,600
1615020000,3939610,600
1615020600,3917568,600
1615021200,3657830,600
1615021800,3628390,600
1615022400,3731905,600
1615023000,3800278,600
1615023600,3651172,600
1615024200,3490912,600
1615024800,3694961,600
1615025400,3571382,600
1615026000,3803148,600
1615026600,3660247,600
1615027200,3720271,600
1615027800,3765343,600
1615028400,3680851,600
1615029000,3540844,600
1615029600,3551415,600
1615030200,3818373,600
1615030800,3667243,600
1615031400,3636159,600
1615032000,3461792,600
1615032600,3634317,600
1615033200,3543760,600
1615033800,3431512,600
1615034400,3525698,600
1615035000,3692991,600
1615035600,3496664,600
1615036200,3506255,600
1615036800,3588346,600
1615037400,3791632,600
1615038000,3941499,600
1615038600,4109791,600
1615039200,3742281,600
1615039800,3705960,600
1615040400,3570065,600
1615041000,4737328,600
1615041600,3393672,600
1615042200,3258877,600
1615042800,3641102,600
1615043400,3762153,600
1615044000,3488644,600
1615044600,3425204,600
1615045200,5906062,600
1615045800,3563457,600
1615046400,3504074,600
1615047000,3639663,600
1615047600,3386752,600
1615048200,3402362,600
1615048800,3494777,600
1615049400,3535797,600
1615050000,3537068,600
1615050600,3541357,600
1615051200,3835211,600
1615051800,3680431,600
1615052400,4042467,600
1615053000,3179955,600
1615053600,2698868,600
1615054200,2697119,600
1615054800,2990218,600
1615055400,2948984,600
1615056000,2774129,600
1615056600,3363752,600
1615057200,3111474,600
1615057800,2799631,600
1615058400,3192259,600
1615059000,3005864,600
1615059600,3252169,600
1615060200,3373169,600
1615060800,3124184,600
1615061400,2687489,600
1615062000,3310652,600
1615062600,3357687,600
1615063200,3201147,600
1615063800,4120594,600
1615064400,2803792,600
1615065000,2319223,600
1615065600,2644506,600
1615066200,3009449,600
1615066800,2911405,600
1615067400,2861512,600
1615068000,2720788,600
1615068600,3046992,600
1615069200,2921785,600
1615069800,2846704,600
1615070400,2809119,600
1615071000,2925543,600
1615071600,2898427,600
1615072200,3042949,600
1615072800,3017459,600
1615073400,3152722,600
1615074000,3191151,600
1615074600,3059250,600
1615075200,2848215,600
1615075800,2861446,600
1615076400,2940732,600
1615077000,3029325,600
1615077600,3032829,600
1615078200,3066689,600
1615078800,3206305,600
1615079400,3146479,600
1615080000,2735086,600
1615080600,3094917,600
1615081200,3166769,600
1615081800,3035346,600
1615082400,3213822,600
1615083000,3104961,600
1615083600,3237506,600
1615084200,5610925,600
1615084800,3234889,600
1615085400,3224169,600
1615086000,3230967,600
1615086600,3361537,600
1615087200,3223818,600
1615087800,3279458,600
1615088400,3873549,600
1615089000,3589817,600
1615089600,3318539,600
1615090200,3315838,600
1615090800,3361591,600
1615091400,3544187,600
1615092000,3742585,600
1615092600,3603226,600
1615093200,3674338,600
1615093800,4591693,600
1615094400,3884845,600
1615095000,3613541,600
1615095600,3790928,600
1615096200,3876427,600
1615096800,3985494,600
1615097400,3907416,600
1615098000,3978027,600
1615098600,4092985,600
1615099200,4065393,600
1615099800,3963656,600
1615100400,3197365,600
1615101000,3463205,600
1615101600,3048604,600
1615102200,3816831,600
1615102800,3749713,600
1615103400,4092212,600
1615104000,3683127,600
1615104600,3550797,600
1615105200,4351221,600
1615105800,3031076,600
1615106400,3126620,600
1615107000,3711681,600
1615107600,3705292,600
1615108200,3772759,600
1615108800,3693388,600
1615109400,3684562,600
1615110000,3731031,600
1615110600,3621124,600
1615111200,3611204,600
1615111800,5028208,600
1615112400,3572512,600
1615113000,3477748,600
1615113600,3614883,600
1615114200,3679554,600
1615114800,3560588,600
1615115400,3171955,600
1615116000,3185797,600
1615116600,3252421,600
1615117200,3004229,600
1615117800,3267484,600
1615118400,3100433,600
1615119000,3047820,600
1615119600,2974863,600
1615120200,2727222,600
1615120800,2783226,600
1615121400,4782574,600
1615122000,4132061,600
1615122600,4181188,600
1615123200,4497740,600
1615123800,3064412,600
1615124400,2994568,600
1615125000,3087243,600
1615125600,2664104,600
1615126200,2870052,600
1615126800,3208583,600
1615127400,3219475,600
1615128000,2666232,600
1615128600,2545484,600
1615129200,3327278,600
1615129800,3233155,600
1615130400,3088127,600
1615131000,3203306,600
1615131600,2769481,600
1615132200,2911302,600
1615132800,2763952,600
1615133400,3467858,600
1615134000,3515846,600
1615134600,2614707,600
1615135200,2417450,600
1615135800,2837816,600
1615136400,3290725,600
1615137000,3227294,600
1615137600,3095151,600
1615138200,3125401,600
1615138800,2644446,600
1615139400,2552940,600
1615140000,2947948,600
1615140600,3021744,600
1615141200,2949605,600
1615141800,3039246,600
1615142400,3117200,600
1615143000,3053396,600
1615143600,3228316,600
1615144200,3438633,600
1615144800,3733679,600
1615145400,3654745,600
1615146000,3491473,600
1615146600,5534143,600
1615147200,3420061,600
1615147800,3292667,600
1615148400,2857280,600
1615149000,3229803,600
1615149600,3210003,600
1615150200,3127316,600
1615150800,3422855,600
1615151400,3370965,600
1615152000,3207825,600
1615152600,3128112,600
1615153200,3163334,600
1615153800,3290892,600
1615154400,3426389,600
1615155000,3295694,600
1615155600,3006224,600
1615156200,3377045,600
1615156800,3597516,600
1615157400,3691076,600
1615158000,3753974,600
1615158600,4064929,600
1615159200,4436267,600
1615159800,7129816,600
1615160400,5188970,600
1615161000,7311157,600
1615161600,5629789,600
1615162200,5403951,600
1615162800,5640417,600
1615163400,5293025,600
1615164000,5591979,600
1615164600,5548163,600
1615165200,5844468,600
1615165800,5908112,600
1615166400,5850046,600
1615167000,5861531,600
1615167600,5899920,600
1615168200,5975986,600
1615168800,5985091,600
1615169400,6213347,600
1615170000,5287734,600
1615170600,5567472,600
1615171200,5948030,600
1615171800,6105207,600
1615172400,6236966,600
1615173000,7018481,600
1615173600,7249530,600
1615174200,7343335,600
1615174800,7029207,600
1615175400,6984570,600
1615176000,6806279,600
1615176600,6531555,600
1615177200,6280037,600
1615177800,6217306,600
1615178400,6162198,600
1615179000,6137550,600
1615179600,6158128,600
1615180200,6321511,600
1615180800,6394419,600
1615181400,6486616,600
1615182000,6490405,600
1615182600,6580338,600
1615183200,6579016,600
1615183800,6201737,600
1615184400,5989436,600
1615185000,6137370,600
1615185600,6045699,600
1615186200,6257841,600
1615186800,6400927,600
1615187400,6548768,600
1615188000,6356628,600
1615188600,6165663,600
1615189200,5386136,600
1615189800,6163717,600
1615190400,6475444,600
1615191000,6637847,600
1615191600,6214980,600
1615192200,5894155,600
1615192800,5927296,600
1615193400,5732598,600
1615194000,5587323,600
1615194600,5819854,600
1615195200,5760637,600
1615195800,5685255,600
1615196400,4842544,600
1615197000,4078325,600
1615197600,4127388,600
1615198200,4089870,600
1615198800,5690856,600
1615199400,6410076,600
1615200000,4658115,600
1615200600,6946988,600
1615201200,4533728,600
1615201800,4429863,600
1615202400,4334784,600
1615203000,4359894,600
1615203600,4178049,600
1615204200,4204274,600
1615204800,4306806,600
1615205400,4256032,600
1615206000,4100024,600
1615206600,3771145,600
1615207200,3904383,600
1615207800,3874296,600
1615208400,4022720,600
1615209000,4282123,600
1615209600,3892010,600
1615210200,3857859,600
1615210800,3924872,600
1615211400,3842167,600
1615212000,2849501,600
1615212600,2883645,600
1615213200,2783100,600
1615213800,3327888,600
1615214400,3349525,600
1615215000,3189787,600
1615215600,3431482,600
1615216200,3203550,600
1615216800,2928129,600
1615217400,3187306,600
1615218000,3334800,600
1615218600,3367357,600
1615219200,3451197,600
1615219800,3380546,600
1615220400,3532315,600
1615221000,2739982,600
1615221600,4678053,600
1615222200,3213288,600
1615222800,3318566,600
1615223400,3319544,600
1615224000,3437144,600
1615224600,3438945,600
1615225200,3403336,600
1615225800,3367966,600
1615226400,3025872,600
1615227000,3105080,600
1615227600,3191984,600
1615228200,2546551,600
1615228800,3126799,600
1615229400,2985536,600
1615230000,3140255,600
1615230600,3192372,600
1615231200,3318775,600
1615231800,3167365,600
1615232400,3750807,600
1615233000,3622754,600
1615233600,3239168,600
1615234200,3160625,600
1615234800,3243684,600
1615235400,3302184,600
1615236000,3003764,600
1615236600,3182907,600
1615237200,3165236,600
1615237800,3186237,600
1615238400,3170467,600
1615239000,5429380,600
1615239600,3401714,600
1615240200,3210924,600
1615240800,3334775,600
1615241400,3424877,600
1615242000,3367013,600
1615242600,3379328,600
1615243200,3431200,600
1615243800,5436187,600
1615244400,3838157,600
1615245000,4109903,600
1615245600,4388373,600
1615246200,4791608,600
1615246800,4980386,600
1615247400,5185112,600
1615248000,5331205,600
1615248600,5659322,600
1615249200,5742339,600
1615249800,6057753,600
1615250400,5035863,600
1615251000,5381089,600
1615251600,7000866,600
1615252200,5832945,600
1615252800,5735747,600
1615253400,5767653,600
1615254000,5748546,600
1615254600,6060820,600
1615255200,5819317,600
1615255800,6042980,600
1615256400,5951451,600
1615257000,7043237,600
1615257600,5509003,600
1615258200,5653319,600
1615258800,6192384,600
1615259400,6364778,600
1615260000,6524059,600
1615260600,6670419,600
1615261200,6610864,600
1615261800,6590787,600
1615262400,6779089,600
1615263000,6531921,600
1615263600,6304285,600
1615264200,6168691,600
1615264800,5934676,600
1615265400,5886021,600
1615266000,6150589,600
1615266600,5702455,600
1615267200,5680634,600
1615267800,5620767,600
1615268400,6915939,600
1615269000,6999212,600
1615269600,6149417,600
1615270200,4693256,600
1615270800,5350773,600
1615271400,5735844,600
1615272000,5633273,600
1615272600,5617869,600
1615273200,5177140,600
1615273800,5607834,600
1615274400,5671560,600
1615275000,5639599,600
1615275600,5676087,600
1615276200,5947904,600
1615276800,5835582,600
1615277400,5922494,600
1615278000,7987657,600
1615278600,5606706,600
1615279200,5095995,600
1615279800,5081325,600
1615280400,5110657,600
1615281000,5177707,600
1615281600,4781022,600
1615282200,4790759,600
1615282800,4675137,600
1615283400,4520407,600
1615284000,4457314,600
1615284600,4378767,600
1615285200,4258848,600
1615285800,4235253,600
1615286400,3817675,600
1615287000,3828510,600
1615287600,3954937,600
1615288200,3973475,600
1615288800,3871480,600
1615289400,3872394,600
1615290000,3923258,600
1615290600,3852608,600
1615291200,3804942,600
1615291800,5261994,600
1615292400,4302918,600
1615293000,3620719,600
1615293600,3513711,600
1615294200,3523124,600
1615294800,3398927,600
1615295400,3627558,600
1615296000,3395162,600
1615296600,3374372,600
1615297200,3344168,600
1615297800,3509010,600
1615298400,3475236,600
1615299000,3451094,600
1615299600,3404705,600
1615300200,3489032,600
1615300800,3696911,600
1615301400,3146941,600
1615302000,3451003,600
1615302600,3171485,600
1615303200,3335567,600
1615303800,3189463,600
1615304400,4940967,600
1615305000,4666426,600
1615305600,3361723,600
1615306200,3370939,600
1615306800,3308292,600
1615307400,3338518,600
1615308000,3210421,600
1615308600,3068369,600
1615309200,3385351,600
1615309800,3251607,600
1615310400,3087266,600
1615311000,3170779,600
1615311600,3116911,600
1615312200,3130366,600
1615312800,3074599,600
1615313400,3026594,600
1615314000,4770091,600
1615314600,3102396,600
1615315200,3044063,600
1615315800,2646145,600
1615316400,5054339,600
1615317000,3047216,600
1615317600,3045430,600
1615318200,3067090,600
1615318800,2921563,600
1615319400,2822363,600
1615320000,2851268,600
1615320600,2839758,600
1615321200,2751756,600
1615321800,2759362,600
1615322400,2830876,600
1615323000,2734022,600
1615323600,2769356,600
1615324200,2809732,600
1615324800,2776582,600
1615325400,2828540,600
1615326000,2884492,600
1615326600,2836068,600
1615327200,3005970,600
1615327800,3028987,600
1615328400,3117962,600
1615329000,3200585,600
1615329600,3202907,600
1615330200,3192507,600
1615330800,3479785,600
1615331400,3757347,600
1615332000,4076502,600
1615332600,4588097,600
1615333200,4876794,600
